url,status,depth,content_type,title
https://zcks.uoz.edu.krd/?p=6073,200,1,text/html,سێمێل(ديرۆك، ئەدەب و ڕەوشەنبيرى) - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=6089,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6109,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6156,404,3,text/html,
https://zcks.uoz.edu.krd/?p=6188,200,1,text/html,‎ پێشەنگێن هەلبەستا دەڤەر بەهدينان - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=6201,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6240,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6275,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6291,200,2,text/html,فەرهەنگ - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=6385,404,6,text/html,
https://zcks.uoz.edu.krd/?p=6398,200,1,text/html,پێشاندنا چەندين تابلۆيان و نووژەنكرنا سەنتەرێ زاخۆ بۆ ڤەكۆلينێن كوردى ژلايێ ڕاگرييا كۆليژا زانستێن مرۆڤايەتيڤه - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=6429,404,3,text/html,
https://zcks.uoz.edu.krd/?p=6434,404,3,text/html,
https://zcks.uoz.edu.krd/?p=6460,200,1,text/html,بابەتێن رووگەها ئەڤ جارە... - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=6471,404,3,text/html,
https://zcks.uoz.edu.krd/?p=6507,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6510,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6516,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6519,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6522,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6527,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6531,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6537,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6541,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6545,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6549,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6552,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6570,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6573,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6578,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6582,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6585,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6588,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6590,200,1,text/html,نەهەمین کۆنفڕانسێ زانستیيێ ناڤدەولەتی ئه‌فسانه‌يا كوردى ئه‌ده‌ب، زمان، ديرۆك و جڤاك - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=6604,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6609,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6629,200,2,text/html,بەرهەم - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=6654,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6656,404,4,text/html,
https://zcks.uoz.edu.krd/?p=6658,404,2,text/html,
https://zcks.uoz.edu.krd/?p=6660,404,2,text/html,
https://zcks.uoz.edu.krd/?p=6662,404,2,text/html,
https://zcks.uoz.edu.krd/?p=6676,404,2,text/html,
https://zcks.uoz.edu.krd/?p=6681,404,2,text/html,
https://zcks.uoz.edu.krd/?p=6694,404,2,text/html,
https://zcks.uoz.edu.krd/?p=6718,404,2,text/html,
https://zcks.uoz.edu.krd/?p=6806,200,1,text/html,ئەفسانەیا کوردی ئەدەب،زمان،دیرۆک و جڤاک (نەهەمین کونفرانس) - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=7214,200,1,text/html,دەهەمین کۆنفڕانسێ زانستیيێ ناڤدەولەتی مەدرەسەیێن کوردی ل سەردەمێن نوی و هەڤچەرخ - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=7237,200,3,text/html,المدارس الكوردية في العصرين الحديث والمعاصر - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=7285,200,2,text/html,دەربارەی مە - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=7339,404,2,text/html,
https://zcks.uoz.edu.krd/?pa_%D8%A8%D8%A7%D8%A8%DB%95%D8%AA=%D8%A6%D8%A7%D8%A8%D9%88%D9%88%D8%B1,200,3,text/html,ئابوور Archives - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?pa_%D8%A8%D8%A7%D8%A8%DB%95%D8%AA=%D8%A6%DB%95%D8%AF%DB%95%D8%A8,200,2,text/html,ئەدەب Archives - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
